"EN 300 444","Version 1.3.3","Publication","PU",,"1999-05","REN/DECT-050111","DECT 5","116 Pages","N","en_300444v010303p.pdf","","","","Digital Enhanced Cordless Telecommunications (DECT);","Generic Access Profile (GAP)","","","","","To specify the mandatory frame synchronization requirements for public GAP FP. To specify requirements for a GAP CRFP terminal and requireme nts for GAP FP support of CRFP terminals. "
"ETS 300 392-7","Draft Edition 2","Public Enquiry","PE",9940,"1999-05","RE/TETRA-06001-7","TETRA 6","128 Pages","O","ets_30039207e02c.pdf","","","","Terrestrial Trunked Radio (TETRA);","Voice plus Data (V+D);","Part 7: Security","","","","To update the standard in light of discovered shortcomings and to realign with update of ETS 300 392-2.  Supporters: KPN, Nokia, Motorola, Tetralink."
"EN 301 408","Draft Version 7.0.1","Public Enquiry","PE",9943,"1999-05","DEN/SMG-020556Q7","SMG 2","27 Pages","E","en_301408v070001c.pdf","","","","Digital cellular telecommunications system (Phase 2+);","GSM Cordless Telephony System (CTS), Phase 1;","CTS-FP Radio subsystem (GSM 05.56 version 7.0.1 Release 1998)","","","","This TS specifies the requirements for the CTS-Fixed Part (CTS-FP) transceiver of the digital mobile cellular and personal communication systems operating in the 900 MHz (P-GSM and E-GSM) and 1 800 MHz band (GSM 900 and DCS 1 800), and specifies the Radio subsystem frequency control implemented in the CTS-Fixed Part. SUBJECT CTS-FP Radio Sub-system "
"EN 301 403","Draft Version 7.1.1","Public Enquiry","PE",9943,"1999-05","DEN/SMG-010256Q7","SMG 1","23 Pages","D","en_301403v070101c.pdf","","","","Digital cellular telecommunications system (Phase 2+);","GSM Cordless Telephony System (CTS), Phase 1;","Service description;","Stage 1 (GSM 02.56 version 7.1.1 Release 1998)","","","The scope of this document is to provide the basis for a description of the Service aspects of a GSM Cordless Telephony System (CTS), which provides the possibility for users of GSM terminals to have cordless access to a fixed network, such as PSTN/ISDN. Due to the time constraints to have a first specification ready for market needs, a phased approach is necessary. The first phase focuses on the requirements necessary to elaborate the radio interface and the security aspects for an application supporting the speech tele-service (including DTMF support) in a residential single cell environment. As a consequence, a full business environment with all services is not considered. In particular, hand-over between CTS fixed parts or between CTS and GSM PLMN is not considered. The standardisation of the CTS interface towards the fixed network is not a scope of this document. However, consideration may need to be given to communication of application data between CTS and PLMN via the fixed network. "
"EN 301 407","Draft Version 7.0.1","Public Enquiry","PE",9943,"1999-05","DEN/SMG-030457Q7","SMG 3","47 Pages","I","en_301407v070001c.pdf","","","","Digital cellular telecommunications system (Phase 2+);","GSM Cordless Telephony System (CTS), Phase 1;","CTS supervising system layer 3 specification (GSM 04.57 version 7.0.1 Release 1998)","","","","This Technical Specification specifies the procedures used at the CTS system interface with the supervision part i.e. the interface between the CTS-FP and the CTS-SN. Only CTS regular supervising procedures are described; FMC management is not intended to be standardised.  This document does not specify the transmission layer but only the layer 3.  When the notations for further study or FS or FFS are present in this ETS they mean that the indicated text is not a normative portion of this standard. The structured functions and procedures of this protocol and the relationship with other layers and entities are described in general terms in GSM 04.07. "
"EN 301 405","Draft Version 7.0.1","Public Enquiry","PE",9943,"1999-05","DEN/SMG-030356Q7","SMG 3","32 Pages","F","en_301405v070001c.pdf","","","","Digital cellular telecommunications system (Phase 2+);","GSM Cordless Telephony System (CTS), Phase 1;","CTS Architecture Description;","Stage 2 (GSM 03.56 version 7.0.1 Release 1998)","","","To be provided Cordless Telephoney System Stage 2 description"
"EN 301 404","Draft Version 7.0.1","Public Enquiry","PE",9943,"1999-05","DEN/SMG-030352Q7","SMG 3","28 Pages","E","en_301404v070001c.pdf","","","","Digital cellular telecommunications system (Phase 2+);","GSM Cordless Telephony System (CTS), Phase 1;","Lower Layers of the CTS Radio Interface;","Stage 2;","(GSM 03.52 version 7.0.1 Release 1998)","","This Stage 2 GSM 03.52 document gives an overall description of the lower layers of the radio interface for GSM based Cordless Telephony Systems (GSM-CTS). The GSM-CTS system is intended to provide a cordless connection between the fixed network and GSM-based CTS Mobile Stations (CTS-MS) via a private CTS Fixed Part (CTS-FP). Stage 1 is an overall description, from the service subscribers and user's standpoint, that view the network as a single entity which provides service to the user. GSM 02.56 contains the CTS Stage 1 service description. GSM 03.56 is a Stage 2 document that describes the system architecture of the GSM Cordless Telephone Systems (GSM-CTS), i.e. the system elements, the system interfaces and the functional capabilities."
"EN 301 409","Draft Version 7.0.1","Public Enquiry","PE",9943,"1999-05","DEN/SMG-091119Q7","SMG 9","25 Pages","D","en_301409v070001c.pdf","","","","Digital cellular telecommunications system (Phase 2+);","Specification of the Cordless Telephony System Subscriber Identity Module for both Fixed Part and Mobile Station (GSM 11.19 version 7.0.1 Release 1998)","","","","","The present document defines the aspects of the internal organization of the FP-SIM which are related to the CTS initialization and CTS enrolment operation phase of CTS as well as the files contained in the SIM for dedicated CTS operation . This is to ensure interoperability between a FP-SIM and a CTS-FPE independently of the respective manufacturers and operators. The present document defines: -the contents of the files required for the CTS application; -the application protocol. All information regarding the interface between the Fixed Part Subscriber Identity Module (FP-SIM) and the Cordless Telephony System Fixed Part Equipment (CTS-FPE) mentioned below are fully compliant with the TS-GSM11.11 [12] unless otherwise stated in this present document.  -the requirements for the physical characteristics of the FP-SIM, the electrical signals and the transmission protocols; -the model which shall be used as a basis for the design of the logical structure of the FP-SIM; -the security features; -the interface functions; -the commands.  For more details regarding CTS, refer to specifications GSM 02.56 [3]and GSM 03.56 [6].  The present document does not specify any aspects related to the administrative management phase. Any internal technical reallocation of either the FP-SIM or the CTS-FPE are only specified where these reflect over the interface. It does not specify any of the security algorithms which may be used. "
"EN 301 406","Draft Version 7.0.1","Public Enquiry","PE",9943,"1999-05","DEN/SMG-030456Q7","SMG 3","95 Pages","M","en_301406v070001c.pdf","","","","Digital cellular telecommunications system (Phase 2+);","GSM Cordless Telephony System (CTS), Phase 1;","CTS radio interface layer 3 specification (GSM 04.56 version 7.0.1 Release 1998)","","","","To be provided Cordless Telephoney System Stage 3 description"
"EN 300 330","Version 1.2.2","Publication","PU",,"1999-05","REN/ERM-RP08-0108","ERM RP08","52 Pages","J","en_300330v010202p.pdf","","","","Electromagnetic compatibility and Radio spectrum Matters (ERM);","Short Range Devices (SRD);","Technical characteristics and test methods for radio equipment in the frequency range 9 kHz to 25 MHz and inductive loop systems in the frequency range 9 kHz to 30 MHz","","","","Upgrade of I-ETS 300 330 Ed.1 to an EN in order to support an ERC Decision on Short Range Devices (SRD). Covers a range of equipment used for short distances such as inductive and radio systems used for identification or detection and including telemetry and telecommand. Start of work and WG approval for PE dates should be aligned with the ERC work progress and experience gained from practical usage of I-ETS 300 330 Ed 1. "
"EN 301 129","Version 1.1.2","Publication","PU",,"1999-05","REN/TM-04037a","TM 4","41 Pages","H","en_301129v010102p.pdf","","","","Transmission and Multiplexing (TM);","Digital Radio Relay Systems (DRRS);","Synchronous Digital Hierarchy (SDH);","System performance monitoring parameters of SDH DRRS","","","To define additional performance requirements for the management of SDH on DRRS."
"EN 300 417-3-1","Version 1.1.3","Publication","PU",,"1999-05","REN/TM-01015-3-1a","TM 1","174 Pages","P","en_3004170301v010103p.pdf","","","","Transmission and Multiplexing (TM);","Generic requirements of transport functionality of equipment;","Part 3-1: Synchronous Transport Module-N (STM-N) regenerator and multiplex section layer functions","","","","Functional requirements for the regenerator section  and multiplex sec tion layer of SDH interfaces on all types of equipment based on the ge neric principles described in part 1-1. "
"EN 300 417-5-1","Version 1.1.3","Publication","PU",,"1999-05","REN/TM-01015-5-1a","TM 1","218 Pages","R","en_3004170501v010103p.pdf","","","","Transmission and Multiplexing (TM);","Generic requirements of transport functionality of equipment;","Part 5-1: Plesiochronous Digital Hierarchy (PDH) path layer functions","","","","Functional requirements for PDH path layers of PDH interfaces on all t ypes of equipment based on the generic principles described in part 1- 1. "
"EN 300 417-4-1","Version 1.1.3","Publication","PU",,"1999-05","REN/TM-01015-4-1a","TM 1","325 Pages","U","en_3004170401v010103p.pdf","","","","Transmission and Multiplexing (TM);","Generic requirements of transport functionality of equipment;","Part 4-1: Synchronous Digital Hierarchy (SDH) path layer functions","","","","Functional requirements for VC path layers of SDH interfaces on all ty pes of equipment based on the generic principles described in part 1-1 . "
"EN 300 417-6-1","Version 1.1.3","Publication","PU",,"1999-05","REN/TM-01015-6-1a","TM 1","113 Pages","N","en_3004170601v010103p.pdf","","","","Transmission and Multiplexing (TM);","Generic requirements of transport functionality of equipment;","Part 6-1: Synchronization layer functions","","","","Functional requirements for synchronistion layers in equipment based o n the generic principles described in part 1-1. "
"EN 300 417-1-1","Version 1.1.3","Publication","PU",,"1999-05","REN/TM-01015-1-1a","TM 1","112 Pages","N","en_3004170101v010103p.pdf","","","","Transmission and Multiplexing (TM);","Generic requirements of transport functionality of equipment;","Part 1-1: Generic processes and performance","","","","Generic functional requirements for all types of SDH equipment based on a functional decomposition approach with rules for combining functions to form equipment. Specific layers are described in part 2 to 8. "
"EN 300 417-1-2","Version 1.1.3","Publication","PU",,"1999-05","REN/TM-01015-1-2a","TM 1","16 Pages","C","en_3004170102v010103p.pdf","en_3004170102v010103p0.zip","","","Transmission and Multiplexing (TM);","Generic requirements of transport functionality of equipment;","Part 1-2: General information about Implementation Conformance Statement (ICS) proforma","","","","ICS proforma for ETS 300 417-1-1. "
"EN 301 163-1-1","Version 1.1.1","Publication","PU",,"1999-05","DEN/TM-01016-1-1","TM 1","61 Pages","K","en_3011630101v010101p.pdf","","","","Transmission and Multiplexing (TM);","Generic requirements of Asynchronous Transfer Mode (ATM) transport functionality within equipment;","Part 1-1: Functional characteristics and equipment performance","","","","Provide specifications for ATM equipment to be used in the ETSI region . Such specifications will ensure compatibility between equipment by identifying which functions are mandatory for interworking and which can be considered as truly optional. "
"EN 300 417-2-2","Version 1.1.4","Publication","PU",,"1999-05","REN/TM-01015-2-2b","TM 1","123 Pages","O","en_3004170202v010104p.pdf","en_3004170202v010104p0.zip","","","Transmission and Multiplexing (TM);","Generic requirements of transport functionality of equipment;","Part 2-2: Synchronous Digital Hierarchy (SDH) and Plesiochronous Digital Hierarchy (PDH) physical section layer functions;","Implementation Conformance Statement (ICS) proforma specification","","","ICS proforma for ETS 300 417-2-1. "
"EN 301 163-2-1","Version 1.1.2","Publication","PU",,"1999-05","DEN/TM-01016-2-1","TM 1","91 Pages","M","en_3011630201v010102p.pdf","","","","Transmission and Multiplexing (TM);","Generic requirements of Asynchronous Transfer Mode (ATM) transport functionality within equipment;","Part 2-1: Functional model for the transfer and layer management plane","","","","Provide specifications for ATM equipment to be used in the ETSI region. Such specifications will ensure compatibility between equipment by identifying which functions are mandatory for interworking and which can be considered as truly optional. "
